tx_id,product_id,trans_date,amt,qty
86921,CS5624,22-Dec-14,59,3
86922,CS4328,22-Dec-14,55,2
86923,CS3694,22-Dec-14,78,1
86924,CS1860,22-Dec-14,85,2
86925,CS2998,22-Dec-14,98,3
86926,CS1765,22-Dec-14,82,2
86927,CS4287,22-Dec-14,71,3
86928,CS2153,22-Dec-14,84,1
86929,CS5837,22-Dec-14,94,2
86930,CS5800,22-Dec-14,105,1
86931,CS3474,22-Dec-14,53,3
86932,CS1602,22-Dec-14,102,1
86933,CS2415,22-Dec-14,62,3
86934,CS4480,22-Dec-14,52,2
86935,CS5561,22-Dec-14,73,2
86936,CS5994,22-Dec-14,105,1
86937,CS2801,22-Dec-14,61,2
86938,CS3277,22-Dec-14,45,1
86939,CS5578,22-Dec-14,53,3
86940,CS1671,22-Dec-14,60,1
86941,CS3417,22-Dec-14,47,3
86942,CS1262,22-Dec-14,100,2
86943,CS3210,22-Dec-14,100,2
86944,CS3477,22-Dec-14,66,1
86945,CS3520,22-Dec-14,74,3
86946,CS7433,22-Dec-14,37,2
86947,CS8734,22-Dec-14,51,1
86948,CS8061,22-Dec-14,28,2
86949,CS7312,22-Dec-14,35,3
86950,CS7986,22-Dec-14,32,3
86951,CS8231,22-Dec-14,18,1
86952,CS8031,22-Dec-14,61,2
86953,CS8647,22-Dec-14,11,3
86954,CS8596,22-Dec-14,73,2
86955,CS7860,22-Dec-14,18,1
86956,CS8998,22-Dec-14,49,2
86957,CS7765,22-Dec-14,47,3
86958,CS8153,22-Dec-14,21,1
86959,CS8415,22-Dec-14,67,2
86960,CS8801,22-Dec-14,79,2
86961,CS7671,22-Dec-14,27,1
86962,CS3888,22-Feb-12,70,2
86963,CS3509,22-Feb-12,104,3
86964,CS5574,22-Feb-12,55,2
86965,CS4452,22-Feb-12,67,2
86966,CS1481,22-Feb-12,52,2
86967,CS1376,22-Feb-12,44,3
86968,CS2505,22-Feb-12,39,1
86969,CS3098,22-Feb-12,79,2
86970,CS3276,22-Feb-12,95,3
86971,CS2993,22-Feb-12,92,3
86972,CS3714,22-Feb-12,84,1
86973,CS1971,22-Feb-12,69,1
86974,CS3817,22-Feb-12,77,3
86975,CS2641,22-Feb-12,37,2
86976,CS1330,22-Feb-12,63,1
86977,CS5638,22-Feb-12,55,2
86978,CS4200,22-Feb-12,51,1
86979,CS4218,22-Feb-12,56,3
86980,CS2709,22-Feb-12,49,2
86981,CS1983,22-Feb-12,36,1
86982,CS5205,22-Feb-12,62,3
86983,CS4942,22-Feb-12,85,2
86984,CS4220,22-Feb-12,53,3
86985,CS2929,22-Feb-12,103,2
86986,CS4722,22-Feb-12,44,3
86987,CS2340,22-Feb-12,58,2
86988,CS2909,22-Feb-12,98,3
86989,CS2531,22-Feb-12,77,3
86990,CS4532,22-Feb-12,66,1
86991,CS1494,22-Feb-12,63,1
86992,CS1238,22-Feb-12,99,1
86993,CS3122,22-Feb-12,87,1
86994,CS2635,22-Feb-12,61,2
86995,CS5716,22-Feb-12,96,1
86996,CS5711,22-Feb-12,94,2
86997,CS1566,22-Feb-12,74,3
86998,CS1639,22-Feb-12,63,1
86999,CS4959,22-Feb-12,78,1
87000,CS2946,22-Feb-12,47,3
87001,CS4744,22-Feb-12,54,1
87002,CS2643,22-Feb-12,100,2
87003,CS1997,22-Feb-12,73,2
87004,CS5925,22-Feb-12,92,3
87005,CS4700,22-Feb-12,45,1
87006,CS1469,22-Feb-12,37,2
87007,CS4258,22-Feb-12,96,1
87008,CS5275,22-Feb-12,85,2
87009,CS5209,22-Feb-12,63,1
87010,CS3477,22-Feb-12,46,2
87011,CS5606,22-Feb-12,93,1
87012,CS4635,22-Feb-12,74,3
87013,CS4630,22-Feb-12,79,2
87014,CS3685,22-Feb-12,82,2
87015,CS4385,22-Feb-12,74,3
87016,CS4209,22-Feb-12,58,2
87017,CS3571,22-Feb-12,51,1
87018,CS2707,22-Feb-12,92,3
87019,CS2452,22-Feb-12,41,3
87020,CS1903,22-Feb-12,72,1
87021,CS3143,22-Feb-12,50,3
87022,CS5291,22-Feb-12,41,3
87023,CS4017,22-Feb-12,92,3
87024,CS2085,22-Feb-12,52,2
87025,CS3937,22-Feb-12,104,3
87026,CS5373,22-Feb-12,87,1
87027,CS4844,22-Feb-12,65,3
87028,CS2486,22-Feb-12,71,3
87029,CS2461,22-Feb-12,81,1
87030,CS3111,22-Feb-12,80,3
87031,CS2912,22-Feb-12,73,2
87032,CS5069,22-Feb-12,87,1
87033,CS4909,22-Feb-12,45,1
87034,CS7376,22-Feb-12,58,2
87035,CS8505,22-Feb-12,31,2
87036,CS7330,22-Feb-12,39,1
87037,CS8709,22-Feb-12,50,3
87038,CS8929,22-Feb-12,30,1
87039,CS8340,22-Feb-12,61,2
87040,CS8909,22-Feb-12,61,2
87041,CS8531,22-Feb-12,57,1
87042,CS7494,22-Feb-12,18,1
87043,CS8635,22-Feb-12,45,1
87044,CS7566,22-Feb-12,56,3
87045,CS7639,22-Feb-12,49,2
87046,CS7997,22-Feb-12,78,1
87047,CS7903,22-Feb-12,40,2
87048,CS8085,22-Feb-12,29,3
87049,CS8486,22-Feb-12,33,1
87050,CS3434,22-Feb-13,98,3
87051,CS4048,22-Feb-13,73,2
87052,CS3034,22-Feb-13,63,1
87053,CS5895,22-Feb-13,54,1
87054,CS2318,22-Feb-13,80,3
87055,CS1823,22-Feb-13,65,3
87056,CS3734,22-Feb-13,96,1
87057,CS4919,22-Feb-13,37,2
87058,CS2399,22-Feb-13,99,1
87059,CS5621,22-Feb-13,53,3
87060,CS5786,22-Feb-13,40,2
87061,CS3112,22-Feb-13,58,2
87062,CS1396,22-Feb-13,77,3
87063,CS5429,22-Feb-13,67,2
87064,CS1914,22-Feb-13,45,1
87065,CS1678,22-Feb-13,71,3
87066,CS3058,22-Feb-13,62,3
87067,CS4224,22-Feb-13,65,3
87068,CS4170,22-Feb-13,50,3
87069,CS1462,22-Feb-13,83,3
87070,CS1186,22-Feb-13,43,2
87071,CS2965,22-Feb-13,57,1
87072,CS5609,22-Feb-13,98,3
87073,CS2625,22-Feb-13,77,3
87074,CS1963,22-Feb-13,95,3
87075,CS3484,22-Feb-13,46,2
87076,CS3079,22-Feb-13,95,3
87077,CS1645,22-Feb-13,69,1
87078,CS5740,22-Feb-13,45,1
87079,CS2984,22-Feb-13,101,3
87080,CS1121,22-Feb-13,50,3
87081,CS4153,22-Feb-13,52,2
87082,CS3518,22-Feb-13,66,1
87083,CS1956,22-Feb-13,78,1
87084,CS3341,22-Feb-13,105,1
87085,CS4023,22-Feb-13,84,1
87086,CS1832,22-Feb-13,88,2
87087,CS1509,22-Feb-13,47,3
87088,CS1906,22-Feb-13,83,3
87089,CS6103,22-Feb-13,71,3
87090,CS3458,22-Feb-13,100,2
87091,CS4303,22-Feb-13,72,1
87092,CS5334,22-Feb-13,78,1
87093,CS2286,22-Feb-13,66,1
87094,CS4121,22-Feb-13,84,1
87095,CS5672,22-Feb-13,71,3
87096,CS3985,22-Feb-13,57,1
87097,CS2006,22-Feb-13,42,1
87098,CS2877,22-Feb-13,102,1
87099,CS2847,22-Feb-13,36,1
87100,CS3166,22-Feb-13,47,3
87101,CS3628,22-Feb-13,39,1
87102,CS1603,22-Feb-13,85,2
87103,CS2267,22-Feb-13,46,2
87104,CS4863,22-Feb-13,60,1
87105,CS1991,22-Feb-13,44,3
87106,CS1350,22-Feb-13,86,3
87107,CS2326,22-Feb-13,90,1
87108,CS2883,22-Feb-13,63,1
87109,CS1527,22-Feb-13,71,3
87110,CS1198,22-Feb-13,92,3
87111,CS2068,22-Feb-13,83,3
87112,CS2748,22-Feb-13,52,2
87113,CS2400,22-Feb-13,61,2
87114,CS3782,22-Feb-13,49,2
87115,CS1207,22-Feb-13,68,3
87116,CS2956,22-Feb-13,83,3
87117,CS3105,22-Feb-13,95,3
87118,CS1780,22-Feb-13,65,3
87119,CS2849,22-Feb-13,43,2
87120,CS3755,22-Feb-13,55,2
87121,CS1578,22-Feb-13,35,3
87122,CS3583,22-Feb-13,83,3
87123,CS7823,22-Feb-13,60,1
87124,CS7396,22-Feb-13,11,3
87125,CS7914,22-Feb-13,18,1
87126,CS7678,22-Feb-13,13,2
87127,CS7462,22-Feb-13,50,3
87128,CS7186,22-Feb-13,73,2
87129,CS8965,22-Feb-13,72,1
87130,CS8625,22-Feb-13,26,3
87131,CS7963,22-Feb-13,53,3
87132,CS7645,22-Feb-13,31,2
87133,CS7121,22-Feb-13,67,2
87134,CS7956,22-Feb-13,19,2
87135,CS7832,22-Feb-13,39,1
87136,CS7509,22-Feb-13,26,3
87137,CS8286,22-Feb-13,40,2
87138,CS7603,22-Feb-13,39,1
87139,CS8267,22-Feb-13,63,1
87140,CS7991,22-Feb-13,31,2
87141,CS7350,22-Feb-13,35,3
87142,CS8326,22-Feb-13,62,3
87143,CS8883,22-Feb-13,13,2
87144,CS7527,22-Feb-13,53,3
87145,CS7198,22-Feb-13,71,3
87146,CS7207,22-Feb-13,46,2
87147,CS5055,22-Feb-14,50,3
87148,CS4317,22-Feb-14,65,3
87149,CS5980,22-Feb-14,71,3
87150,CS3791,22-Feb-14,61,2
87151,CS5169,22-Feb-14,78,1
87152,CS1189,22-Feb-14,98,3
87153,CS3032,22-Feb-14,76,2
87154,CS3191,22-Feb-14,35,3
87155,CS1301,22-Feb-14,48,1
87156,CS5556,22-Feb-14,54,1
87157,CS1542,22-Feb-14,70,2
87158,CS5439,22-Feb-14,50,3
87159,CS3637,22-Feb-14,76,2
87160,CS5352,22-Feb-14,58,2
87161,CS1639,22-Feb-14,82,2
87162,CS4630,22-Feb-14,78,1
87163,CS3842,22-Feb-14,51,1
87164,CS4465,22-Feb-14,38,3
87165,CS4349,22-Feb-14,53,3
87166,CS1389,22-Feb-14,71,3
87167,CS1845,22-Feb-14,48,1
87168,CS1190,22-Feb-14,92,3
87169,CS5255,22-Feb-14,64,2
87170,CS3448,22-Feb-14,68,3
87171,CS2399,22-Feb-14,66,1
87172,CS2485,22-Feb-14,98,3
87173,CS1276,22-Feb-14,67,2
87174,CS1593,22-Feb-14,102,1
87175,CS2760,22-Feb-14,51,1
87176,CS5043,22-Feb-14,48,1
87177,CS1479,22-Feb-14,88,2
87178,CS1520,22-Feb-14,53,3
87179,CS5393,22-Feb-14,51,1
87180,CS3592,22-Feb-14,92,3
87181,CS5333,22-Feb-14,75,1
87182,CS2609,22-Feb-14,89,3
87183,CS3703,22-Feb-14,75,1
87184,CS2375,22-Feb-14,100,2
87185,CS2068,22-Feb-14,83,3
87186,CS3447,22-Feb-14,54,1
87187,CS2902,22-Feb-14,105,1
87188,CS5885,22-Feb-14,47,3
87189,CS1595,22-Feb-14,70,2
87190,CS4891,22-Feb-14,97,2
87191,CS6077,22-Feb-14,36,1
87192,CS4220,22-Feb-14,51,1
87193,CS2816,22-Feb-14,56,3
87194,CS2597,22-Feb-14,93,1
87195,CS3280,22-Feb-14,78,1
87196,CS3164,22-Feb-14,48,1
87197,CS4727,22-Feb-14,96,1
87198,CS5052,22-Feb-14,63,1
87199,CS3168,22-Feb-14,96,1
87200,CS4745,22-Feb-14,43,2
87201,CS3863,22-Feb-14,98,3
87202,CS3018,22-Feb-14,68,3
87203,CS4389,22-Feb-14,83,3
87204,CS1627,22-Feb-14,89,3
87205,CS7189,22-Feb-14,66,1
87206,CS7301,22-Feb-14,19,2
87207,CS7542,22-Feb-14,63,1
87208,CS7389,22-Feb-14,23,3
87209,CS7845,22-Feb-14,72,1
87210,CS8485,22-Feb-14,79,2
87211,CS7276,22-Feb-14,51,1
87212,CS7593,22-Feb-14,32,3
87213,CS7479,22-Feb-14,61,2
87214,CS7520,22-Feb-14,59,3
87215,CS8609,22-Feb-14,15,1
87216,CS8902,22-Feb-14,46,2
87217,CS7595,22-Feb-14,71,3
87218,CS2364,22-Feb-15,105,1
87219,CS1637,22-Feb-15,47,3
87220,CS2645,22-Feb-15,51,1
87221,CS1321,22-Feb-15,55,2
87222,CS6104,22-Feb-15,60,1
87223,CS2812,22-Feb-15,69,1
87224,CS1556,22-Feb-15,67,2
87225,CS4073,22-Feb-15,81,1
87226,CS6022,22-Feb-15,76,2
87227,CS1466,22-Feb-15,69,1
87228,CS4097,22-Feb-15,83,3
87229,CS4362,22-Feb-15,89,3
87230,CS4520,22-Feb-15,96,1
87231,CS5253,22-Feb-15,56,3
87232,CS1545,22-Feb-15,41,3
87233,CS1485,22-Feb-15,76,2
87234,CS1662,22-Feb-15,40,2
87235,CS5103,22-Feb-15,49,2
87236,CS3401,22-Feb-15,71,3
87237,CS4490,22-Feb-15,76,2
87238,CS5222,22-Feb-15,60,1
87239,CS4704,22-Feb-15,41,3
87240,CS5049,22-Feb-15,54,1
87241,CS4142,22-Feb-15,90,1
87242,CS2226,22-Feb-15,67,2
87243,CS2893,22-Feb-15,99,1
87244,CS5185,22-Feb-15,87,1
87245,CS5261,22-Feb-15,35,3
87246,CS4772,22-Feb-15,47,3
87247,CS1331,22-Feb-15,105,1
87248,CS2083,22-Feb-15,99,1
87249,CS2823,22-Feb-15,98,3
87250,CS3373,22-Feb-15,57,1
87251,CS3425,22-Feb-15,65,3
87252,CS2917,22-Feb-15,44,3
87253,CS3071,22-Feb-15,101,3
87254,CS4130,22-Feb-15,50,3
87255,CS4708,22-Feb-15,52,2
87256,CS4749,22-Feb-15,89,3
87257,CS5972,22-Feb-15,42,1
87258,CS5347,22-Feb-15,93,1
87259,CS5765,22-Feb-15,83,3
87260,CS1187,22-Feb-15,103,2
87261,CS2333,22-Feb-15,93,1
87262,CS4802,22-Feb-15,88,2
87263,CS1683,22-Feb-15,94,2
87264,CS1589,22-Feb-15,86,3
87265,CS4544,22-Feb-15,85,2
87266,CS3584,22-Feb-15,103,2
87267,CS5120,22-Feb-15,62,3
87268,CS3116,22-Feb-15,85,2
87269,CS2750,22-Feb-15,53,3
87270,CS2274,22-Feb-15,76,2
87271,CS2846,22-Feb-15,90,1
87272,CS2587,22-Feb-15,70,2
87273,CS2401,22-Feb-15,56,3
87274,CS5965,22-Feb-15,49,2
87275,CS2726,22-Feb-15,52,2
87276,CS6024,22-Feb-15,58,2
87277,CS5063,22-Feb-15,78,1
87278,CS1493,22-Feb-15,91,2
87279,CS2753,22-Feb-15,80,3
87280,CS1643,22-Feb-15,96,1
87281,CS2072,22-Feb-15,44,3
87282,CS2465,22-Feb-15,103,2
87283,CS4621,22-Feb-15,40,2
87284,CS1407,22-Feb-15,69,1
87285,CS5595,22-Feb-15,67,2
87286,CS4879,22-Feb-15,38,3
87287,CS2336,22-Feb-15,76,2
87288,CS2207,22-Feb-15,80,3
87289,CS4171,22-Feb-15,72,1
87290,CS8364,22-Feb-15,38,3
87291,CS7637,22-Feb-15,25,2
87292,CS8645,22-Feb-15,51,1
87293,CS7321,22-Feb-15,30,1
87294,CS7556,22-Feb-15,22,2
87295,CS7466,22-Feb-15,40,2
87296,CS7545,22-Feb-15,28,2
87297,CS7485,22-Feb-15,30,1
87298,CS7662,22-Feb-15,53,3
87299,CS8226,22-Feb-15,40,2
87300,CS8893,22-Feb-15,65,3
87301,CS7331,22-Feb-15,22,2
87302,CS8917,22-Feb-15,78,1
87303,CS7187,22-Feb-15,73,2
87304,CS8333,22-Feb-15,28,2
87305,CS7589,22-Feb-15,19,2
87306,CS8274,22-Feb-15,75,1
87307,CS8846,22-Feb-15,55,2
87308,CS8587,22-Feb-15,28,2
87309,CS8401,22-Feb-15,16,2
87310,CS8726,22-Feb-15,61,2
87311,CS7643,22-Feb-15,21,1
87312,CS8072,22-Feb-15,52,2
87313,CS8465,22-Feb-15,16,2
87314,CS7407,22-Feb-15,47,3
87315,CS8336,22-Feb-15,48,1
87316,CS8207,22-Feb-15,55,2
87317,CS5489,22-Jan-12,104,3
87318,CS4396,22-Jan-12,61,2
87319,CS2038,22-Jan-12,89,3
87320,CS4854,22-Jan-12,38,3
87321,CS3223,22-Jan-12,59,3
87322,CS2454,22-Jan-12,41,3
87323,CS3226,22-Jan-12,81,1
87324,CS5898,22-Jan-12,66,1
87325,CS4759,22-Jan-12,41,3
87326,CS1460,22-Jan-12,45,1
87327,CS4538,22-Jan-12,88,2
87328,CS5060,22-Jan-12,58,2
87329,CS5782,22-Jan-12,56,3
87330,CS4651,22-Jan-12,74,3
87331,CS4204,22-Jan-12,60,1
87332,CS1691,22-Jan-12,95,3
87333,CS4006,22-Jan-12,67,2
87334,CS4706,22-Jan-12,91,2
87335,CS5880,22-Jan-12,66,1
87336,CS2847,22-Jan-12,76,2
87337,CS1144,22-Jan-12,104,3
87338,CS2591,22-Jan-12,56,3
87339,CS3793,22-Jan-12,52,2
87340,CS2648,22-Jan-12,102,1
87341,CS4966,22-Jan-12,82,2
87342,CS2396,22-Jan-12,85,2
87343,CS3358,22-Jan-12,85,2
87344,CS1471,22-Jan-12,38,3
87345,CS2775,22-Jan-12,101,3
87346,CS4872,22-Jan-12,80,3
87347,CS4278,22-Jan-12,80,3
87348,CS4293,22-Jan-12,96,1
87349,CS1236,22-Jan-12,98,3
87350,CS4979,22-Jan-12,78,1
87351,CS3494,22-Jan-12,80,3
87352,CS2309,22-Jan-12,94,2
87353,CS5841,22-Jan-12,71,3
87354,CS4300,22-Jan-12,56,3
87355,CS4288,22-Jan-12,68,3
87356,CS1952,22-Jan-12,100,2
87357,CS1351,22-Jan-12,47,3
87358,CS2391,22-Jan-12,89,3
87359,CS1708,22-Jan-12,103,2
87360,CS5128,22-Jan-12,78,1
87361,CS4147,22-Jan-12,71,3
87362,CS3127,22-Jan-12,99,1
87363,CS1215,22-Jan-12,81,1
87364,CS5798,22-Jan-12,65,3
87365,CS5001,22-Jan-12,62,3
87366,CS3587,22-Jan-12,36,1
87367,CS5418,22-Jan-12,101,3
87368,CS5935,22-Jan-12,104,3
87369,CS3231,22-Jan-12,103,2
87370,CS4372,22-Jan-12,67,2
87371,CS4704,22-Jan-12,103,2
87372,CS1842,22-Jan-12,95,3
87373,CS4433,22-Jan-12,70,2
87374,CS5763,22-Jan-12,84,1
87375,CS2709,22-Jan-12,92,3
87376,CS1602,22-Jan-12,72,1
87377,CS5096,22-Jan-12,82,2
87378,CS1583,22-Jan-12,36,1
87379,CS4233,22-Jan-12,74,3
87380,CS5373,22-Jan-12,64,2
87381,CS3106,22-Jan-12,37,2
87382,CS1799,22-Jan-12,41,3
87383,CS5006,22-Jan-12,56,3
87384,CS1261,22-Jan-12,104,3
87385,CS2421,22-Jan-12,91,2
87386,CS4585,22-Jan-12,56,3
87387,CS3192,22-Jan-12,72,1
87388,CS2985,22-Jan-12,69,1
87389,CS1433,22-Jan-12,105,1
87390,CS8454,22-Jan-12,52,2
87391,CS7460,22-Jan-12,24,1
87392,CS7691,22-Jan-12,76,2
87393,CS7144,22-Jan-12,76,2
87394,CS8648,22-Jan-12,51,1
87395,CS7471,22-Jan-12,46,2
87396,CS8775,22-Jan-12,66,1
87397,CS7236,22-Jan-12,56,3
87398,CS8309,22-Jan-12,14,3
87399,CS7952,22-Jan-12,51,1
87400,CS7351,22-Jan-12,41,3
87401,CS8391,22-Jan-12,25,2
87402,CS7708,22-Jan-12,24,1
87403,CS7215,22-Jan-12,17,3
87404,CS7583,22-Jan-12,22,2
87405,CS7799,22-Jan-12,46,2
87406,CS7261,22-Jan-12,73,2
87407,CS8421,22-Jan-12,77,3
87408,CS3237,22-Jan-13,40,2
87409,CS6101,22-Jan-13,105,1
87410,CS1603,22-Jan-13,80,3
87411,CS3524,22-Jan-13,105,1
87412,CS4138,22-Jan-13,98,3
87413,CS2935,22-Jan-13,104,3
87414,CS2588,22-Jan-13,64,2
87415,CS5319,22-Jan-13,71,3
87416,CS4859,22-Jan-13,64,2
87417,CS4331,22-Jan-13,88,2
87418,CS3688,22-Jan-13,78,1
87419,CS2653,22-Jan-13,44,3
87420,CS3492,22-Jan-13,71,3
87421,CS3302,22-Jan-13,36,1
87422,CS1794,22-Jan-13,39,1
87423,CS3705,22-Jan-13,64,2
87424,CS2899,22-Jan-13,82,2
87425,CS3764,22-Jan-13,58,2
87426,CS1977,22-Jan-13,42,1
87427,CS2779,22-Jan-13,55,2
87428,CS1865,22-Jan-13,96,1
87429,CS3881,22-Jan-13,81,1
87430,CS3287,22-Jan-13,93,1
87431,CS4967,22-Jan-13,69,1
87432,CS1477,22-Jan-13,75,1
87433,CS4687,22-Jan-13,91,2
87434,CS3093,22-Jan-13,67,2
87435,CS3122,22-Jan-13,65,3
87436,CS3348,22-Jan-13,63,1
87437,CS6082,22-Jan-13,44,3
87438,CS1508,22-Jan-13,57,1
87439,CS2904,22-Jan-13,79,2
87440,CS5859,22-Jan-13,68,3
87441,CS1260,22-Jan-13,81,1
87442,CS4774,22-Jan-13,85,2
87443,CS3359,22-Jan-13,71,3
87444,CS5261,22-Jan-13,57,1
87445,CS1610,22-Jan-13,39,1
87446,CS1401,22-Jan-13,57,1
87447,CS5570,22-Jan-13,75,1
87448,CS3758,22-Jan-13,58,2
87449,CS3593,22-Jan-13,59,3
87450,CS3138,22-Jan-13,46,2
87451,CS3769,22-Jan-13,63,1
87452,CS4972,22-Jan-13,75,1
87453,CS1363,22-Jan-13,47,3
87454,CS1734,22-Jan-13,55,2
87455,CS6025,22-Jan-13,76,2
87456,CS3617,22-Jan-13,53,3
87457,CS1249,22-Jan-13,76,2
87458,CS2089,22-Jan-13,89,3
87459,CS3454,22-Jan-13,100,2
87460,CS1184,22-Jan-13,89,3
87461,CS1877,22-Jan-13,39,1
87462,CS4874,22-Jan-13,92,3
87463,CS4806,22-Jan-13,48,1
87464,CS1375,22-Jan-13,84,1
87465,CS5187,22-Jan-13,37,2
87466,CS4097,22-Jan-13,37,2
87467,CS4247,22-Jan-13,73,2
87468,CS3778,22-Jan-13,72,1
87469,CS2614,22-Jan-13,62,3
87470,CS1512,22-Jan-13,38,3
87471,CS3673,22-Jan-13,97,2
87472,CS3886,22-Jan-13,35,3
87473,CS2327,22-Jan-13,43,2
87474,CS7603,22-Jan-13,64,2
87475,CS8935,22-Jan-13,73,2
87476,CS8588,22-Jan-13,79,2
87477,CS8653,22-Jan-13,41,3
87478,CS7794,22-Jan-13,39,1
87479,CS8899,22-Jan-13,78,1
87480,CS8779,22-Jan-13,41,3
87481,CS7477,22-Jan-13,31,2
87482,CS7508,22-Jan-13,63,1
87483,CS8904,22-Jan-13,12,1
87484,CS7260,22-Jan-13,29,3
87485,CS7610,22-Jan-13,34,2
87486,CS7401,22-Jan-13,46,2
87487,CS7363,22-Jan-13,42,1
87488,CS7734,22-Jan-13,30,1
87489,CS7249,22-Jan-13,79,2
87490,CS8089,22-Jan-13,52,2
87491,CS7184,22-Jan-13,59,3
87492,CS7877,22-Jan-13,48,1
87493,CS7375,22-Jan-13,55,2
87494,CS8614,22-Jan-13,53,3
87495,CS4355,22-Jan-14,60,1
87496,CS4609,22-Jan-14,96,1
87497,CS2822,22-Jan-14,78,1
87498,CS1789,22-Jan-14,90,1
87499,CS4292,22-Jan-14,35,3
87500,CS2193,22-Jan-14,84,1
87501,CS4165,22-Jan-14,55,2
87502,CS3111,22-Jan-14,100,2
87503,CS6015,22-Jan-14,91,2
87504,CS4285,22-Jan-14,57,1
87505,CS3817,22-Jan-14,76,2
87506,CS5664,22-Jan-14,49,2
87507,CS5084,22-Jan-14,69,1
87508,CS1341,22-Jan-14,64,2
87509,CS3129,22-Jan-14,96,1
87510,CS1507,22-Jan-14,99,1
87511,CS2639,22-Jan-14,63,1
87512,CS2845,22-Jan-14,75,1
87513,CS2383,22-Jan-14,70,2
87514,CS4031,22-Jan-14,94,2
87515,CS4622,22-Jan-14,79,2
87516,CS3008,22-Jan-14,83,3
87517,CS4214,22-Jan-14,89,3
87518,CS6054,22-Jan-14,45,1
87519,CS3120,22-Jan-14,49,2
87520,CS1448,22-Jan-14,89,3
87521,CS5315,22-Jan-14,57,1
87522,CS2637,22-Jan-14,78,1
87523,CS5969,22-Jan-14,65,3
87524,CS4523,22-Jan-14,36,1
87525,CS1390,22-Jan-14,46,2
87526,CS1218,22-Jan-14,78,1
87527,CS5039,22-Jan-14,63,1
87528,CS4829,22-Jan-14,81,1
87529,CS3124,22-Jan-14,95,3
87530,CS1742,22-Jan-14,41,3
87531,CS1868,22-Jan-14,78,1
87532,CS3494,22-Jan-14,47,3
87533,CS4617,22-Jan-14,77,3
87534,CS2646,22-Jan-14,47,3
87535,CS5964,22-Jan-14,44,3
87536,CS1729,22-Jan-14,83,3
87537,CS5001,22-Jan-14,57,1
87538,CS2989,22-Jan-14,40,2
87539,CS3270,22-Jan-14,48,1
87540,CS3232,22-Jan-14,63,1
87541,CS2769,22-Jan-14,98,3
87542,CS2666,22-Jan-14,36,1
87543,CS2726,22-Jan-14,41,3
87544,CS5430,22-Jan-14,65,3
87545,CS2545,22-Jan-14,59,3
87546,CS1554,22-Jan-14,93,1
87547,CS4902,22-Jan-14,41,3
87548,CS2751,22-Jan-14,101,3
87549,CS4953,22-Jan-14,100,2
87550,CS4389,22-Jan-14,69,1
87551,CS3623,22-Jan-14,73,2
87552,CS1292,22-Jan-14,45,1
87553,CS5121,22-Jan-14,105,1
87554,CS4969,22-Jan-14,72,1
87555,CS5552,22-Jan-14,70,2
87556,CS1335,22-Jan-14,54,1
87557,CS8822,22-Jan-14,11,3
87558,CS7789,22-Jan-14,75,1
87559,CS8193,22-Jan-14,66,1
87560,CS7341,22-Jan-14,28,2
87561,CS8845,22-Jan-14,36,1
87562,CS8383,22-Jan-14,77,3
87563,CS7448,22-Jan-14,76,2
87564,CS7390,22-Jan-14,51,1
87565,CS7868,22-Jan-14,12,1
87566,CS8646,22-Jan-14,67,2
87567,CS7729,22-Jan-14,36,1
87568,CS8666,22-Jan-14,28,2
87569,CS8726,22-Jan-14,38,3
87570,CS8545,22-Jan-14,75,1
87571,CS7554,22-Jan-14,60,1
87572,CS8751,22-Jan-14,42,1
87573,CS5212,22-Jan-15,42,1
87574,CS5322,22-Jan-15,50,3
87575,CS1772,22-Jan-15,90,1
87576,CS5205,22-Jan-15,98,3
87577,CS5647,22-Jan-15,101,3
87578,CS5487,22-Jan-15,77,3
87579,CS5779,22-Jan-15,64,2
87580,CS4903,22-Jan-15,64,2
87581,CS2795,22-Jan-15,101,3
87582,CS4111,22-Jan-15,92,3
87583,CS6019,22-Jan-15,78,1
87584,CS5846,22-Jan-15,45,1
87585,CS5346,22-Jan-15,79,2
87586,CS5457,22-Jan-15,36,1
87587,CS4384,22-Jan-15,47,3
87588,CS1661,22-Jan-15,73,2
87589,CS4077,22-Jan-15,60,1
87590,CS4437,22-Jan-15,54,1
87591,CS3238,22-Jan-15,38,3
87592,CS4111,22-Jan-15,67,2
87593,CS1856,22-Jan-15,53,3
87594,CS2953,22-Jan-15,97,2
87595,CS4998,22-Jan-15,53,3
87596,CS2921,22-Jan-15,41,3
87597,CS4154,22-Jan-15,46,2
87598,CS1141,22-Jan-15,104,3
87599,CS2007,22-Jan-15,104,3
87600,CS3209,22-Jan-15,60,1
87601,CS5510,22-Jan-15,62,3
87602,CS5342,22-Jan-15,93,1
87603,CS4064,22-Jan-15,64,2
87604,CS2056,22-Jan-15,51,1
87605,CS1223,22-Jan-15,43,2
87606,CS2022,22-Jan-15,46,2
87607,CS5302,22-Jan-15,90,1
87608,CS4378,22-Jan-15,83,3
87609,CS1968,22-Jan-15,90,1
87610,CS3454,22-Jan-15,55,2
87611,CS3460,22-Jan-15,97,2
87612,CS5743,22-Jan-15,64,2
87613,CS5832,22-Jan-15,92,3
87614,CS4791,22-Jan-15,53,3
87615,CS1174,22-Jan-15,44,3
87616,CS5712,22-Jan-15,43,2
87617,CS1443,22-Jan-15,77,3
87618,CS5122,22-Jan-15,43,2
87619,CS3707,22-Jan-15,74,3
